3.700000000000000000e+02 1.367514591333215606e+02 1.492431287028206555e+02
3.800000000000000000e+02 1.361390155332815937e+02 1.483703935944075170e+02
3.900000000000000000e+02 1.354059093535250611e+02 1.473522079053244056e+02
4.000000000000000000e+02 1.346480363982354049e+02 1.463039361294682976e+02
4.100000000000000000e+02 1.337745099929406933e+02 1.454172863483495064e+02
4.200000000000000000e+02 1.330600877299173703e+02 1.444086701104847350e+02
4.300000000000000000e+02 1.323514090743426266e+02 1.431825174191166923e+02
4.400000000000000000e+02 1.314420380970904034e+02 1.420691555538085709e+02
4.500000000000000000e+02 1.304632418935838700e+02 1.410121690540744055e+02
4.600000000000000000e+02 1.296463482773889950e+02 1.396934551656190990e+02
4.700000000000000000e+02 1.287213596576143573e+02 1.384141775816276834e+02
4.800000000000000000e+02 1.276087892656601070e+02 1.372332823641532116e+02
4.900000000000000000e+02 1.267913673786549964e+02 1.357053909424935796e+02
5.000000000000000000e+02 1.258160675841451308e+02 1.343814685835899638e+02
5.100000000000000000e+02 1.246976954052122721e+02 1.328425620925654869e+02
5.200000000000000000e+02 1.236241039654391471e+02 1.313137923347948117e+02
5.300000000000000000e+02 1.223791243134424178e+02 1.297898830740914491e+02
5.400000000000000000e+02 1.212114995822237802e+02 1.281946108983380839e+02
5.500000000000000000e+02 1.200050960096779278e+02 1.263553396036236478e+02
5.600000000000000000e+02 1.186991756417896653e+02 1.246200107861115214e+02
5.700000000000000000e+02 1.173604988759038292e+02 1.227474266689924036e+02
5.800000000000000000e+02 1.159321669242658004e+02 1.208847930458203024e+02
5.900000000000000000e+02 1.145034676873940782e+02 1.188554387969531945e+02
6.000000000000000000e+02 1.129154330964639996e+02 1.168670364532203649e+02
6.100000000000000000e+02 1.113149957934409997e+02 1.146749689884853751e+02
6.200000000000000000e+02 1.095900741081041616e+02 1.124950519820147861e+02
6.300000000000000000e+02 1.077348607907537570e+02 1.102521167041555401e+02
6.400000000000000000e+02 1.026352996493954635e+02 1.102521167041555401e+02
6.500000000000000000e+02 9.933602206076322716e+01 1.102521167041555401e+02
6.600000000000000000e+02 9.738740518781905564e+01 1.102521167041555401e+02
6.700000000000000000e+02 9.545100046652443382e+01 1.102521167041555401e+02
6.800000000000000000e+02 9.362091591673386404e+01 1.102521167041555401e+02
6.900000000000000000e+02 9.031136087421420200e+01 1.102521167041555401e+02
7.000000000000000000e+02 8.838602596452820137e+01 1.102521167041555401e+02
7.100000000000000000e+02 8.658877762405663248e+01 1.102521167041555401e+02
7.200000000000000000e+02 8.332815215860256330e+01 1.102521167041555401e+02
7.300000000000000000e+02 8.149258717805888352e+01 1.102521167041555401e+02
7.400000000000000000e+02 7.827214583738592069e+01 1.102521167041555401e+02
7.500000000000000000e+02 7.652658036766004557e+01 1.102521167041555401e+02
7.600000000000000000e+02 7.334197484696795755e+01 1.102521167041555401e+02
7.700000000000000000e+02 7.177548318652266346e+01 1.102521167041555401e+02
7.800000000000000000e+02 6.853739593264327823e+01 1.102521167041555401e+02
7.900000000000000000e+02 6.548018278111145207e+01 1.102521167041555401e+02
8.000000000000000000e+02 6.240964811235483012e+01 1.102521167041555401e+02
